name,label,category,subcategory
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20250118_Q2_barracuda.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250118_Q2_barracuda.png,HcT,CORAL (CO),Tabulate (TAB)
20250118_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20250118_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20250118_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q2_barracuda.png,TAPE,TAPE (TP),Tape (TP)
20250118_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20250118_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,TAPE,TAPE (TP),Tape (TP)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250118_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250118_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250118_Q3_positive.png,HcT,CORAL (CO),Tabulate (TAB)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250118_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250118_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250118_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q4_negative.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250118_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q4_negative.png,HC_massive,CORAL (CO),Massive (MAS)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250118_Q4_negative.png,HC_massive,CORAL (CO),Massive (MAS)
20250118_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HcD,CORAL (CO),Digitate (DIG)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,OTH,OTHERS (OTS),Others (OTS)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250118_Q4_negative.png,TAPE,TAPE (TP),Tape (TP)
20250118_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250123_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250123_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,SP_mass,SPONGE (SP),Sponge Massive (SPM)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,SC,OTHERS (OTS),Soft Coral ( SC)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250123_Q1_grouper.png,OTH,OTHERS (OTS),Others (OTS)
20250123_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250123_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250123_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250123_Q1_grouper.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q1_grouper.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250123_Q1_grouper.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250123_Q1_grouper.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250123_Q1_grouper.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250123_Q1_grouper.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250123_Q1_grouper.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250123_Q1_grouper.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250123_Q1_grouper.png,BCM,BENTHIC CYANOBACTERIAL MAT (BCM),Benthic Cyanobacterial Mat ( BCM)
20250123_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20250123_Q1_grouper.png,BCM,BENTHIC CYANOBACTERIAL MAT (BCM),Benthic Cyanobacterial Mat ( BCM)
20250123_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250123_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250123_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250123_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250123_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250123_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
